,name,text
120,AIGI_PG_020.png,"A futuristic figure in advanced, sleek armor emanates glowing energy, set against an atmospheric, high-tech background, exuding strength and resilience."
121,AIGI_PG_021.png,"A menacing dark knight, with pale skin and glowing red eyes, stands in a misty forest, clad in spiked armor."
122,AIGI_PG_022.png,"This image showcases a chair made from a carved watermelon, placed next to a bowl of apples, demonstrating creativity."
123,AIGI_PG_023.png,"The image depicts a futuristic, quadrupedal robotic creature with glowing eyes, intricate metal parts, and a rugged, outdoor background."
124,AIGI_PG_024.png,"A majestic unicorn stands in a rugged, mountainous landscape with a stormy sky, symbolizing mysticism and natural beauty."
125,AIGI_PG_025.png,"A lone figure navigates a fiery, otherworldly landscape filled with menacing creatures under a sky with dual eerie moons."
126,AIGI_PG_026.png,"A rustic room with a table, flowers in a vase, two framed artworks on a worn wall, and a wooden chair."
127,AIGI_PG_027.png,"The image depicts a brooding individual with striking, fiery red hair and an intense expression, dressed in a dark, rugged outfit."
128,AIGI_PG_028.png,"The image depicts a modern, minimalist house featuring large glass windows, sleek lines, and surrounded by a landscaped, rocky garden."
129,AIGI_PG_029.png,"A fierce, regal woman adorned in intricate armor stands confidently with a majestic lion, symbolizing strength and unity with nature."
130,AIGI_PG_030.png,"The vibrant building features a striking design with its multicolored geometric glass panels, creating a modern and dynamic architectural statement."
131,AIGI_PG_031.png,"A muscular, bearded man with a mohawked hairstyle stands confidently, exhibiting his tattoos and wearing a torn, vibrant shirt."
132,AIGI_PG_032.png,"A skilled craftsman carves intricate wooden figures in a workshop, surrounded by meticulously detailed wooden sculptures and tools."
133,AIGI_PG_033.png,"A menacing figure with bat-like features and glowing eyes emerges from the shadows, surrounded by flying bats, in eerie darkness."
134,AIGI_PG_034.png,"A solitary, somber figure stands in a dimly lit hall, surrounded by robed individuals, exuding an eerie and mysterious atmosphere."
135,AIGI_PG_035.png,"Three children with determined expressions stand in a futuristic setting, suggesting they are on a significant and adventurous mission."
136,AIGI_PG_036.png,"A young child peacefully sits on a dock, watching a duck swim gracefully in the serene, misty lake at dusk."
137,AIGI_PG_037.png,"A serene Buddha statue sits amidst blooming lotus flowers, radiating peace and tranquility in a mystical, verdant environment."
138,AIGI_PG_038.png,"A woman in a beige outfit sits closely with a lifelike chimpanzee, set against a dark, dramatic background."
139,AIGI_PG_039.png,"A hooded figure kneels before an ethereal, glowing palace beneath vibrant skies, creating a mysterious and otherworldly atmosphere."
140,AIGI_PG_040.png,"A young girl, bathed in sunlight, explores a virtual reality world with a headset, immersed in a digital adventure."
141,AIGI_PG_041.png,"A futuristic cityscape drenched in rain, with neon lights illuminating towering skyscrapers. People with umbrellas crowd the wet streets."
142,AIGI_PG_042.png,"A menacing skeletal robot with mechanical components stands, showcasing intricate engineering and a futuristic, sci-fi aesthetic in a dark setting."
143,AIGI_PG_043.png,"The image depicts a futuristic city in a desert environment, showcasing advanced architecture, bustling streets, and distant mountains."
144,AIGI_PG_044.png,"A vibrant digital artwork showcases twisting branches adorned with glowing amber leaves against a softly illuminated, dreamlike background."
145,AIGI_PG_045.png,"A solitary figure navigates an infernal landscape of fiery tendrils and menacing structures, shrouded in an ominous, hellish glow."
146,AIGI_PG_046.png,"Young plants emerge from the soil, bathed in soft sunlight, signaling the beginning of new growth and natural beauty."
147,AIGI_PG_047.png,"The image features a worried young girl in a bustling, lantern-lit street, suggesting a scene from a dramatic animation."
148,AIGI_PG_048.png,"A child in a raincoat marvels at a glowing, giant flower, creating a magical nighttime scene in a fantastical setting."
149,AIGI_PG_049.png,"A large, diverse crowd fills a city street between tall buildings, suggesting a significant event or a busy urban environment."
150,AIGI_Pixart_000.png,"Two futuristic, cybernetically enhanced individuals rest in a vibrant field of flowers, blending nature and technology in a stunning contrast."
151,AIGI_Pixart_001.png,"A person in protective gear watches a massive explosion over a city skyline, symbolizing a catastrophic or apocalyptic event."
152,AIGI_Pixart_002.png,"A regal warrior adorned in intricate silver armor and headgear exudes strength and nobility amidst a dramatic, ethereal backdrop."
153,AIGI_Pixart_003.png,"A woman adorned in a floral headdress and intricate dress poses amidst blossoming flowers, exuding ethereal beauty and elegance."
154,AIGI_Pixart_004.png,"The image depicts a muscular man in a desert setting, sitting cross-legged with focused expression, amidst towering structures."
155,AIGI_Pixart_005.png,"A raccoon in a suit confidently strides through a bustling city street at night, illuminated by vibrant lights and traffic."
156,AIGI_Pixart_006.png,"The image features a regal woman adorned with intricate jewelry and a crown, standing in a grand, candle-lit hall."
157,AIGI_Pixart_007.png,"A grand, opulently decorated room features elegant chandeliers, luxurious drapes, ornate golden furniture, and intricate woodwork illuminated beautifully."
158,AIGI_Pixart_008.png,"The image depicts a determined woman in a hooded jacket, surrounded by electric energy, suggesting empowerment and strength."
159,AIGI_Pixart_009.png,"A whimsical illustration featuring a goat wearing glasses and a jacket, presenting a charming and quirky anthropomorphic character."
160,AIGI_Pixart_010.png,"A woman in an office screams as a shredder malfunctions, spewing paper shreds everywhere, creating a chaotic scene."
161,AIGI_Pixart_011.png,"A curious koala clings to a tree branch in a sunlit Australian forest, showcasing its iconic fluffy ears and nose."
162,AIGI_Pixart_012.png,"This vibrant underwater scene showcases a colorful, exotic fish with elaborate fins, swimming amidst coral reefs and diverse marine life."
163,AIGI_Pixart_013.png,"Two adorable dogs pose cheerfully in front of the Eiffel Tower, showcasing a joyful moment captured during their Paris adventure."
164,AIGI_Pixart_014.png,"A majestic tiger prowls through a serene, shallow stream in a dense forest, showcasing its striking, vibrant markings."
165,AIGI_Pixart_015.png,"A raccoon character wearing futuristic armor appears inside a spaceship cockpit, suggesting a scene from a sci-fi adventure movie."
166,AIGI_Pixart_016.png,"A vibrant, fierce woman with pink hair, intense makeup, and rugged attire showcases bold individuality and strong character."
167,AIGI_Pixart_017.png,"A woman in ancient attire walks through a serene, sunlit ancient city, surrounded by classical ruins and lush greenery."
168,AIGI_Pixart_018.png,"A skateboarder dressed in dark clothing rides down a serene, tree-lined street with autumn foliage, highlighted by soft sunlight."
169,AIGI_Pixart_019.png,"A stylish cat wearing a baseball cap, aviator sunglasses, a jacket, and a hoodie, striking a cool, confident pose."
170,AIGI_Pixart_020.png,"A boat filled with cheerful, pink fruit characters wearing hats sails across the ocean, surrounded by floating oranges and greens."
171,AIGI_Pixart_021.png,"A beautifully illustrated character in traditional attire with long dark hair and vibrant flowers, set against an intricate background."
172,AIGI_Pixart_022.png,"In a vividly illustrated fantasy scene, a dark-winged warrior kneels amidst an eerie, purple glow, exuding strength and mystique."
173,AIGI_Pixart_023.png,"A realistic anthropomorphic wolf character wears a red jacket and gray hoodie, presenting a detailed, expressive, and engaging digital illustration."
174,AIGI_Pixart_024.png,"A majestic wooden ship, aflame, battles stormy seas, its glowing sails contrasting dramatically with dark, turbulent waves under a fiery sky."
175,AIGI_Pixart_025.png,"The image showcases the stunning Taj Mahal at dusk, with its reflection vividly captured in the tranquil surrounding waters."
176,AIGI_Pixart_026.png,"The image showcases a regal figure adorned in luminous, high-tech armor with an intricate, glowing crown, exuding a futuristic aura."
177,AIGI_Pixart_027.png,"This image displays a fiery asteroid floating through space, emitting bright glows from its cracked, rocky surface, highlighting cosmic nature."
178,AIGI_Pixart_028.png,"An elderly figure confronts a towering, armored creature in a misty forest, hinting at a mystical or fantasy narrative."
179,AIGI_Pixart_029.png,"The image depicts a futuristic cyborg with intricate mechanical components, blending human features and advanced technology in a striking manner."
180,AIGI_Pixart_030.png,"The image depicts a bustling, steampunk-style city street with intricate architecture, cobblestone roads, and vibrant autumnal foliage."
181,AIGI_Pixart_031.png,"A surreal image depicts a giant eyeball with a trumpet, standing on a deserted road under a clear, sunny sky."
182,AIGI_Pixart_032.png,"A formidable figure in futuristic armor stands confidently before a grand, gothic structure, exuding strength and dominance in a surreal setting."
183,AIGI_Pixart_033.png,"A regal woman, adorned in gold armor and a white robe, stands confidently before an ornate, halo-like background."
184,AIGI_Pixart_034.png,"A wise elder with a long beard, robed in blue and armor, stands stoically amid swirling smoke and fire."
185,AIGI_Pixart_035.png,"Batman stands vigilant in his iconic suit, conveying strength and determination against a dramatic, dimly lit background, ready for action."
186,AIGI_Pixart_036.png,"An enigmatic figure with striking white hair and a sinister smile holds a sharp blade, exuding an aura of mystery."
187,AIGI_Pixart_037.png,"A powerful, muscular figure with a white beard and flowing hair stands in front of a radiant, golden backdrop, exuding divinity."
188,AIGI_Pixart_038.png,"A menacing figure with skeletal wings, dark tendrils, and candles, standing in a dimly-lit, eerie environment evokes dark fantasy."
189,AIGI_Pixart_039.png,"The image depicts a fantasy character, adorned in elaborately detailed armor with flowing hair, conveying a sense of strength and elegance."
190,AIGI_Pixart_040.png,"An eerie figure with tentacles and an ominous presence looms in a dark, green-tinted, mysterious setting, evoking Lovecraftian horror."
191,AIGI_Pixart_041.png,"A young woman enjoys a sunny day at the beach, with the ocean and palm trees in the background."
192,AIGI_Pixart_042.png,"A man with glasses and a thick beard, wearing a blue coat, stands in a dimly lit, mysterious room."
193,AIGI_Pixart_043.png,"A samurai with a swan's head, dressed in traditional armor, wields a katana, representing a mystical, warrior-themed folklore."
194,AIGI_Pixart_044.png,"The image showcases a complex, industrial machine with intricate components, illustrating advanced technology and precision engineering for heavy-duty applications."
195,AIGI_Pixart_045.png,"A golden, crocodile-shaped spaceship floats in a starry sky above a barren, rocky landscape illuminated by a distant moon."
196,AIGI_Pixart_046.png,"A polygonal deer stands amidst vibrant orange and pink flowers in a mystical forest, creating a striking and surreal scene."
197,AIGI_Pixart_047.png,"The image displays a serious-looking bald man wearing glasses and a white hoodie, set against a plain background."
198,AIGI_Pixart_048.png,A surfer rides a massive wave as a dramatic explosion creates a spectacular fireball and massive plume in the background.
199,AIGI_Pixart_049.png,"The image features a green, large-eared, and wide-eyed character resembling Yoda, dressed in a robe, holding a small object."
200,AIGI_SDXL_000.png,"An astronaut in a space suit stands in a futuristic spacecraft, ready for a space mission, conveying determination and focus."
201,AIGI_SDXL_001.png,"A baby elephant and a small mouse share a close moment, highlighting an unlikely yet heartwarming bond between species."
202,AIGI_SDXL_002.png,"This image showcases a bee collecting nectar from flowers, demonstrating the crucial role of pollinators in the ecosystem."
203,AIGI_SDXL_003.png,"A futuristic warrior in advanced armor, blending technology and human features, stands in a high-tech, vibrant cityscape."
204,AIGI_SDXL_004.png,"This image depicts a futuristic cyborg woman, showcasing intricate mechanical components integrated seamlessly with human-like features, highlighting advanced technology."
205,AIGI_SDXL_005.png,"A warrior woman in detailed armor stands resolute, embodying strength and determination, with sunlight highlighting her serious expression and braid."
206,AIGI_SDXL_006.png,"A mysterious woman with vibrant red hair, dressed in green foliage, stands confidently amidst lush leaves, exuding an enigmatic aura."
207,AIGI_SDXL_007.png,"A regal woman adorned in intricate silver headgear and a flowing gown exudes elegance, embodying a blend of tradition and futurism."
208,AIGI_SDXL_008.png,"A fierce Viking warrior clad in fur and armor stands resolute, wielding a decorated axe, with snowy mountains behind him."
209,AIGI_SDXL_009.png,"A high-tech humanoid robot, resembling a popular character, is flying over a city skyline with iconic skyscrapers in the background."
210,AIGI_SDXL_010.png,"This image showcases a donut topped with vibrant purple icing, fresh blackberries, and garnished with beautiful flowers and seeds."
211,AIGI_SDXL_011.png,"A majestic deity, with flowing beard and powerful stance, stands amidst swirling golden tendrils, exuding an aura of divine strength."
212,AIGI_SDXL_012.png,"Two tigers, appearing fierce and determined, charge forward through a misty environment, showcasing their powerful presence and vibrant colors."
213,AIGI_SDXL_013.png,"A serene Buddhist monk in vibrant robes stands peacefully under a traditional temple gate on a misty, rainy day."
214,AIGI_SDXL_014.png,"The ethereal artwork features a dreamy woman with flowing hair entwined with yellow flowers, exuding tranquility and natural beauty."
215,AIGI_SDXL_015.png,"The image depicts a man dressed in 18th-century attire, holding a modern smartphone, juxtaposing historical and contemporary elements intriguingly."
216,AIGI_SDXL_016.png,"The image depicts a fantastical character adorned in ornate, golden armor with a glowing blue crystal centerpiece, exuding strength and elegance."
217,AIGI_SDXL_017.png,"A cheerful cartoon turtle wearing a red cap and shorts enjoys skateboarding by the beach at sunset, exuding playful vibes."
218,AIGI_SDXL_018.png,"This image features a glass bottle containing an artistic depiction of space, with stars, planets, and cosmic elements beautifully arranged."
219,AIGI_SDXL_019.png,"A mystical alpaca wizard stands in an enchanted forest, casting spells with glowing orbs, exuding magical power and wisdom."
220,AIGI_SDXL_020.png,"A confident female scientist wearing a white lab coat stands amid shelves of colorful bottles, suggesting a well-equipped laboratory."
221,AIGI_SDXL_021.png,"A cartoon family with distinctive yellow skin poses together in a formal setting, featuring detailed ornate furniture and accessories."
222,AIGI_SDXL_022.png,"The image showcases a colorful, fresh vegetable salad garnished with herbs, accompanied by a bowl of corn and additional greens."
223,AIGI_SDXL_023.png,"A cowboy and a child share a moment by a campfire under a starlit sky, creating a serene atmosphere of bonding."
