,name,text
71,AIGI_MJ_021.png,"The 3D rendered image of a happy hotdog character is illuminated by a warm yellow light, creating a cozy and inviting atmosphere."
72,AIGI_MJ_022.png,An illustrated peanut butter and jelly sandwich on a tan background.
73,AIGI_MJ_023.png,A bloodied clone trooper lies in the sand on the desert planet of Tatooine.
74,AIGI_MJ_024.png,"This painting portrays a man in a suit sitting in a chair with two robots standing behind him. The man is smoking a cigar, and there is a glass of wine on a table beside him. The robots are holding a gun and a briefcase. The scene is set in a room with an orange carpet and a window. The painting is oil on canvas and was created by the artist Mark Ryden."
75,AIGI_MJ_025.png,A golden robot woman with intricate headdress and mechanical details.
76,AIGI_MJ_026.png,"A beautiful anime girl with pink hair and pink feathers around her shoulders, wearing a pink dress."
77,AIGI_MJ_027.png,"A digital artwork of a woman with dark hair and red lipstick, her eyes closed, surrounded by a colorful, shattered glass effect."
78,AIGI_MJ_028.png,A demon samurai with glowing eyes and two swords stands in a forest.
79,AIGI_MJ_029.png,"The picture shows a magical night scene. In the deep blue sky, thick clouds gather, giving a sense of mystery. In the distance, there are high mountains, and the river in the foreground reflects the light of the full moon."
80,AIGI_MJ_030.png,"The sun's rays illuminated the meadow where the sheep grazed, casting a warm glow over the valley below."
81,AIGI_MJ_031.png,"The image portrays a giant panda bear in a home office setting, with books, papers, and other objects scattered around. The bear is sitting at a desk and appears to be angry, with its mouth wide open and sharp teeth visible. The room is filled with various items, including a TV, a laptop, a keyboard, a mouse, and several cups. The lighting in the room is soft and warm, casting a cozy atmosphere."
82,AIGI_MJ_032.png,"The image depicts a man with a beard and messy hair, his face covered in dirt and blood, his eyes wild and his mouth open in a scream. The scene takes place outdoors, with the man standing in front of several blurred lights. The image's composition is somewhat off-center, with the man's gaze directed towards something or someone not directly visible in the frame. The overall lighting is dark, with the man's face illuminated by a spotlight."
83,AIGI_MJ_033.png,"The old city street is dimly lit by street lamps, casting an eerie and mysterious glow over the cobbled road. The buildings on either side are dark and imposing, with pointed roofs and tall towers. The sky overhead is a deep shade of blue, but the streetlights create a yellowish hue that adds to the overall atmosphere of the scene."
84,AIGI_MJ_034.png,"The image depicts a digital painting of a young girl with curly hair wearing a parka, looking up and smiling. The colors used in the painting are bright and lively, with highlights and shadows creating a sense of depth and dimension. The artist's skillful use of light and color conveys a sense of joy and positivity, capturing the essence of childhood wonder and happiness."
85,AIGI_MJ_035.png,"An old man with a long white beard sits in a room filled with books and papers. The walls are orange and there's a large clock on the wall. The room is filled with different objects like vases, bottles, and bowls. The light in the room is dim, creating a cozy atmosphere."
86,AIGI_MJ_036.png,A sepia-toned image of a kitten wearing a cowboy hat and a bandana.
87,AIGI_MJ_037.png,A digital artwork of a woman with blonde hair wearing a blue dress with lightning elements.
88,AIGI_MJ_038.png,A young man with brown hair and a white shirt sits in front of a wall with a circular pattern.
89,AIGI_MJ_039.png,A black and white dog with a flowery headband and a red shawl around its neck.
90,AIGI_MJ_040.png,"The illustration is colorful and vibrant, with a woman in a blue suit and glasses playing the cello in the foreground. The background features other musicians dressed similarly, with their instruments visible. The lighting in the image is soft and warm, creating a pleasant atmosphere."
91,AIGI_MJ_041.png,A painting of two dogs on a surfboard riding a wave.
92,AIGI_MJ_042.png,"The city is surrounded by balloons of varying sizes, some big and some small. The balloons are filled with different colors of light, creating a vibrant and lively atmosphere."
93,AIGI_MJ_043.png,A digital painting of a woman with red hair and a parrot perched on her shoulder.
94,AIGI_MJ_044.png,"A digital painting of a muscular, bearded man with a gold armor and a golden sword."
95,AIGI_MJ_045.png,"The digital painting depicts a peaceful scene of a traditional Chinese temple situated on a small island in the middle of a lake. The sky is filled with pink clouds, and the sun is setting, casting a warm glow on the temple's golden roof. The surrounding environment is serene and tranquil, with no signs of human presence. The painting is done in a digital art style, with attention to detail and color accuracy."
96,AIGI_MJ_046.png,"The image portrays a beautiful young woman with long, flowing red hair standing on a beach. The wind is blowing her hair and she is looking directly at the camera. The lighting in the image is soft and golden, creating a warm and inviting atmosphere. The woman's hair and skin appear to be illuminated, drawing attention to their natural beauty."
97,AIGI_MJ_047.png,"A colorful and whimsical digital artwork of a fantasy landscape with mushrooms, trees, and a bridge. The light and color are carefully considered, creating a vibrant and dreamlike scene."
98,AIGI_MJ_048.png,"An original oil painting of a young woman with blue eyes and a blue headscarf. The woman's eyes are wide open, and she is looking directly at the viewer. The background is a neutral gray, which draws the viewer's attention to the woman and her expression. The artist's use of light and color creates a sense of depth and emotion in the painting."
99,AIGI_MJ_049.png,A bottle of hot sauce with a label that says Grotttouch.
100,AIGI_PG_000.png,"In the image, a man and a woman are holding guns and walking down a street at night. The woman has dark purple hair and is wearing a black leather jacket, while the man has a bald head and is wearing armor. The streetlights and buildings in the background are dimly lit, creating a moody atmosphere. The colors in the image are primarily black, purple, and orange, with some green and blue accents. The light is primarily coming from the streetlights, which are casting long shadows on the ground."
101,AIGI_PG_001.png,"The image depicts a clock with a colorful and artistic design. The clock's face is reflected in the surface below, creating a visually striking effect. The use of light and color adds depth and dimension to the piece, making it a captivating and memorable image."
102,AIGI_PG_002.png,An old man with a beard and colorful makeup looks into the camera.
103,AIGI_PG_003.png,"The sun sets over a dusty road, casting a warm glow on a vintage Porsche."
104,AIGI_PG_004.png,"The tree of life, made of people, is a symbol of unity and interconnectedness."
105,AIGI_PG_005.png,"The man stands on the mountain, looking at the mysterious planet. The sky is filled with stars and shooting stars."
106,AIGI_PG_006.png,"A small astronaut doll wearing a spacesuit is sitting on the ground in a cyberpunk city. The streetlights are red and blue, and there are neon signs everywhere. The sky is dark and rainy."
107,AIGI_PG_007.png,"A pink, four-eyed monster with a toothy smile stands in a swamp surrounded by orange flowers and mushrooms."
108,AIGI_PG_008.png,"The image depicts a beautiful Japanese woman in traditional geisha clothing, adorned with intricate patterns and vibrant colors. The use of light and color in the image is masterful, creating a sense of depth and dimension that brings the subject to life. The artist's skill in capturing the essence of the geisha culture is evident in every detail, from the intricate makeup to the delicate ornaments. The overall effect is a stunning portrait that captures the essence of Japanese beauty and grace."
109,AIGI_PG_009.png,"The spaceship is designed in a futuristic style, with sleek lines and bright orange lights. The exterior is black and features a rounded shape with a pointed front. The ship appears to be large and impressive, with a long and slender body."
110,AIGI_PG_010.png,"Red, white, and blue floral pattern on black background."
111,AIGI_PG_011.png,"A cowboy stands in a snowy forest, wearing a dark coat and a wide-brimmed hat."
112,AIGI_PG_012.png,A cyber ninja in a Japanese street at night.
113,AIGI_PG_013.png,"The city's streets are illuminated by colorful lights, creating a vibrant and lively atmosphere."
114,AIGI_PG_014.png,"The dark demonic entity sits on a throne, candles flickering before it."
115,AIGI_PG_015.png,"The ant is standing on a piece of wood, which is a dark brown color. The background of the image is yellow."
116,AIGI_PG_016.png,"The oval office is bathed in warm, natural light."
117,AIGI_PG_017.png,"The image depicts a fantastical scene of a female creature with the head of a giraffe and horns, dressed in an orange and brown outfit. The lighting and color scheme create a warm and inviting atmosphere."
118,AIGI_PG_018.png,A woman with a burning crown and a pair of burning hands.
119,AIGI_PG_019.png,"An older man in a suit with a shocked expression on his face, standing in front of a burning fire."
120,AIGI_PG_020.png,A female robot with flaming hair stands in a dark room.
121,AIGI_PG_021.png,"The dark elf warrior stands in a misty forest, his white hair and red eyes set against a dark background. His armor is made of dark metal and he carries a sword in his hand."
122,AIGI_PG_022.png,"The chair is made out of a watermelon, placed on a wooden floor."
123,AIGI_PG_023.png,"The mecha, resembling a dinosaur, stands on a rocky road in a desert. The sky is blue, and the grass is orange."
124,AIGI_PG_024.png,A white horse with a single horn stands in a field with mountains in the background.
125,AIGI_PG_025.png,"Inferno, dark, hell, fire, demons, apocalypse, dark art, digital art, artwork, painting, illustration, color, light, dark, dark fantasy, horror, evil, death, dark, scary, red, orange, black, white, dark background, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital illustration, digital painting, oil painting, fantasy art, fantasy illustration, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting, digital art, digital painting, oil painting, canvas, dark fantasy art, horror art, horror illustration, dark illustration, dark painting"
126,AIGI_PG_026.png,"The sun casts a warm glow on the room, illuminating the vase of flowers on the table."
127,AIGI_PG_027.png,A man with long red hair wearing a black hoodie.
128,AIGI_PG_028.png,A modern house with large windows and a concrete driveway.
129,AIGI_PG_029.png,A beautiful woman with a lion's head and long blond hair.
130,AIGI_PG_030.png,"The glass building reflects various colors, creating a stunning visual effect."
131,AIGI_PG_031.png,"The image showcases a muscular man with a beard, wearing a blood-stained shirt and jeans. The lighting and color scheme give the impression of a cyberpunk or dystopian setting."
132,AIGI_PG_032.png,"In the image, an elderly man is diligently carving a wooden block with a chisel, surrounded by other wooden carvings on the table. The room is bathed in warm, natural light, casting a golden glow on the man's white hair and beard. The colors of the wooden carvings range from light brown to dark brown, with some areas featuring intricate details in blue and green."
133,AIGI_PG_033.png,"A man with bat ears and yellow eyes, staring into the distance with bats flying around him."
134,AIGI_PG_034.png,The image is in black and white.
135,AIGI_PG_035.png,"In the image, we see three young boys standing in a spaceship, wearing backpacks and looking off to the right. The lighting in the scene is dim, with a warm yellow glow coming from the left side of the frame. The color palette is predominantly warm, with some cool blue tones present in the background."
136,AIGI_PG_036.png,"The image is bathed in warm, golden light, creating a serene and peaceful atmosphere."
137,AIGI_PG_037.png,"The image depicts a serene Buddha statue seated on a lotus leaf amidst blooming lotus flowers, with a background of mountains and a starry sky. The statue exudes a peaceful and meditative aura, with its eyes closed and hands in a mudra position. The use of light and color in the image adds to its beauty and spiritual significance."
138,AIGI_PG_038.png,A woman sitting with a monkey against a black background.
139,AIGI_PG_039.png,"A wizard in a hood walks towards a majestic castle, surrounded by a rainbow of colors."
140,AIGI_PG_040.png,A woman with VR glasses stands against a sky background.
141,AIGI_PG_041.png,"The city is alive with activity, as people walk down the street holding umbrellas. The rain falls heavily, casting everything in a dim, blue light. The buildings loom overhead, casting long shadows on the wet pavement. Despite the dreary weather, there is a sense of life and movement in the scene."
142,AIGI_PG_042.png,A cybernetic skeleton wearing a metal armor with glowing eyes and a large scull on its neck.
143,AIGI_PG_043.png,"The city of Mos Espa, as seen in the Star Wars universe, is a bustling metropolis with tall buildings and a bustling street."
144,AIGI_PG_044.png,"The orange leaves on the branch are illuminated by the warm light, creating a beautiful contrast with the dark background. The use of light and color in this image is masterful, drawing the viewer's attention to the leaves and the branch they rest on."
145,AIGI_PG_045.png,"Inferno, the dark and fiery hell, where the demon lord reigns."
146,AIGI_PG_046.png,The sun's rays illuminated the lush green plants growing in the dark forest.
147,AIGI_PG_047.png,"The girl's hair is a mix of brown and blonde, and she has a concerned look on her face. She is wearing a blue jacket and a red scarf around her neck. The background is out of focus, with orange and red lights in the distance."
148,AIGI_PG_048.png,"The image depicts a scene with a young girl standing under a giant flower. The flower is illuminated by a soft pink light, casting a warm glow over the entire scene. The girl stands on a rock, looking up at the flower with wonder and awe. The colors in the image are muted and gentle, evoking a sense of tranquility and peacefulness."
149,AIGI_PG_049.png,"The picture depicts a large crowd of people walking in the streets of a modern city. The city has a modern architectural style, with tall buildings on both sides of the street. The sky above the city is bright red, creating a stark contrast with the buildings. The people in the picture are of different heights and are scattered throughout the scene. Some are closer to the foreground, while others are further away in the background. They are all dressed in different clothes, with some wearing hats and others wearing scarves. The picture captures the bustling atmosphere of a modern city, with people going about their daily lives."
150,AIGI_Pixart_000.png,"A cybernetic couple lies in a field of flowers, their skin and tattoos a patchwork of wires and circuits."
151,AIGI_Pixart_001.png,A man in a radiation suit sits on a hill and watches as a nuclear explosion engulfs a city.
152,AIGI_Pixart_002.png,"The image depicts a futuristic African warrior queen, dressed in white armor with intricate details and silver accents. The warrior queen's hair is styled in an afro, and she wears a helmet adorned with feathers and silver accents. The armor is designed to resemble white feathers, creating a sense of lightness and elegance. The queen's outfit is complemented by a silver necklace with a large, round pendant and matching bracelets. The image captures the queen's strength and power, while also highlighting her unique style and cultural heritage."
153,AIGI_Pixart_003.png,The image is a digital painting of a woman with blonde hair wearing a pink floral headdress and a pink dress. She is surrounded by pink flowers and vines on a dark background.
154,AIGI_Pixart_004.png,"The desert sun shines brightly on a muscular man with long hair and a leather vest, sitting cross-legged on a wooden table."
155,AIGI_Pixart_005.png,"The image is in black and white, with a raccoon dressed in a suit walking across a city street. The raccoon is the main subject of the image, and it appears to be walking towards the viewer. The street is filled with cars, and there are traffic lights in the background. The lighting is dark, with a hint of orange in the sky. The image has a somewhat grainy appearance, which may be due to the black and white nature of the photograph."
156,AIGI_Pixart_006.png,A majestic queen in a golden crown and jewelry stands in a candlelit room.
157,AIGI_Pixart_007.png,"The grand room features high ceilings, ornate gold trim, and chandeliers. The couch is a focal point, with intricate carvings and gold accents. The walls are a deep brown, and the floor is a herringbone pattern. The lighting is warm and inviting, with candles and lamps providing illumination."
158,AIGI_Pixart_008.png,"The image depicts a woman in a black hoodie with lightning bolts around her, conveying the idea of a powerful and dynamic force."
159,AIGI_Pixart_009.png,"The image portrays a humorous concept of a male goat wearing glasses and a shirt, set against a dark background."
160,AIGI_Pixart_010.png,"The image depicts a scene of a woman in a white shirt and black skirt, with her hair flying backwards, as she yells and hits a coffee machine with a spoon. The coffee machine is located on a table, and there is a chair next to it. The woman's action creates a cloud of dust, which is visible in the image. The scene appears to be set in a room with white walls and grey carpet."
161,AIGI_Pixart_011.png,The koala is sitting on a tree branch with a blue sky in the background.
162,AIGI_Pixart_012.png,"The red fish with yellow eyes swims in the deep blue sea, surrounded by corals and small fish."
163,AIGI_Pixart_013.png,"The image is taken during the day with natural light. The colors are vibrant and clear, with the dogs' fur being white and brown."
164,AIGI_Pixart_014.png,An oil painting of a margay walking through a stream.
165,AIGI_Pixart_015.png,"The Guardians of the Galaxy Vol. 2 film features a raccoon named Rocket, who is a skilled and confident spaceship pilot."
166,AIGI_Pixart_016.png,A woman with pink hair and wearing futuristic clothing looks off to the side.
167,AIGI_Pixart_017.png,"The image depicts a scene of a woman in a beautiful dress standing in an ancient city. The light in the image is soft and warm, creating a sense of nostalgia and tranquility. The color palette is earthy, with tones of brown, beige, and green found in the ruins and trees. The contrast between the woman's elegant dress and the ruins around her adds to the visual interest of the image."
168,AIGI_Pixart_018.png,A man wearing a black hoodie is playing with a skateboard on the street.
169,AIGI_Pixart_019.png,"The image portrays a hipster cat wearing a hat and sunglasses. The cat's fur is orange and white, and it has a fluffy appearance. The background is a gradient of black to orange."
170,AIGI_Pixart_020.png,"The boat is surrounded by a storm, but the occupants seem unfazed."
171,AIGI_Pixart_021.png,"The girl's kimono is pink and red, with a sash of red and gold. She wears a sprig of cherry blossom in her hair. The background is a mix of pink and orange, with a black roof and white walls. The light is warm and glowing."
172,AIGI_Pixart_022.png,"An angelic figure in dark armor, with a purple aura and large, feathered wings, kneels on a pile of skulls and rubble."
173,AIGI_Pixart_023.png,"A red fox with a red jacket, standing in front of a dark background."
174,AIGI_Pixart_024.png,A ship on fire in the middle of the ocean.
175,AIGI_Pixart_025.png,The Taj Mahal's reflection on the still water.
176,AIGI_Pixart_026.png,A digital queen with a crown made of ice and light.
